,TRUE,,1,
10995,,,0.000242,
10996,,,0.000455,
10997,,,0.013659,
10998,,,0.009733,
10999,,,0.0002,
11000,,,0,
11001,,,0.0002,
11002,,,0.00098,
11003,,,9e-005,
11004,,,0.00954,
11005,,,0.02976,
11006,,,0.02186,
11007,,,0.00324,
11008,,,0.00378,
11009,,,0.00086,
11010,,,0.00189,
11011,,,0.00176,
11012,,,0.00037,
11013,,,0.01763,
11014,,,0.00654,
11015,,,0.00776,
11016,,,0.00079,
11017,,,0.001,
11018,,,0.02081,
11019,,,0.00166,
11020,,,0.00653,
11021,,,0.98784,
11022,,,0.99474,
11023,,,0.01721,
11024,,,0.01896,
11025,,,1.00125,
11026,,,0.99781,
11027,,,0.99491,
11028,,,0.99004,
11029,,,0.98324,
11030,,,0.00297,
11031,,,0.00606,
11032,,,0.00099,
11033,,,0.0027,
11034,,,0.00364,
11035,,,0.00374,
11036,,,0.01044,
11037,,,0.01117,
11038,,,0.00583,
11039,,,0.00559,
11040,,,0.02161,
11041,,,0.00754,
11042,,,0.00702,
11043,,,0.04246,
11044,,,0.02374,
11045,,,0.01074,
11046,,,0.04086,
11047,,,0.02396,
11048,,,0.04993,
11049,,,0.03865,
11050,,,0.0375,
11051,,,0.02885,
11052,,,0.027567,
11053,,,0.003541,
11054,,,0.001645,
11055,,,0.000742,
11056,,,0.001238,
11057,,,4e-005,
11058,,,0.004523,
11059,,,0.005037,
11060,,,0.006607,
11061,,,0.000662,
11062,,,0.005826,
11063,,,0.008666,
11064,,,0.007943,
11065,,,0.046258,
11066,,,0.046364,
11067,,,0.015197,
11068,,,0.003486,
11069,,,0.003562,
11070,,,0.005472,
11071,,,0.004258,
11072,,,0.030044,
11073,,,0.034907,
11074,,,0.015313,
11075,,,0.01625,
11076,,,0.015213,
11077,,,0.012207,
11078,,,0.007244,
11079,,,0.007842,
11080,,,0.014028,
11081,,,0.021662,
11082,,,0.039186,
11083,,,0.028497,
11084,,,0.007964,
11085,,,0.007758,
11086,,,0.010957,
11087,,,0.010134,
11088,,,0.054626,
11089,,,0.050738,
11090,,,0.004393,
11091,,,0.005863,
11092,,,0.003777,
11093,,,0.00074,
11094,,,0.001862,
11095,,,0.005242,
11096,,,0.004545,
11097,,,0.001341,
11098,,,0.002767,
11099,,,0.00145,
11100,,,0,
11101,,,0.00105,
11102,,,0.00027,
11103,,,0.00134,
11104,,,0.01954,
11105,,,0.04476,
11106,,,0.01936,
11107,,,0.00824,
11108,,,0.00378,
11109,,,0.02586,
11110,,,0.03189,
11111,,,0.04176,
11112,,,0.01037,
11113,,,0.00013,
11114,,,0.00096,
11115,,,0.00276,
11116,,,0.00296,
11117,,,0.0015,
11118,,,0.00169,
11119,,,0.01084,
11120,,,0.01653,
11121,,,0.98784,
11122,,,0.98474,
11123,,,0.99971,
11124,,,1.00271,
11125,,,1.00125,
11126,,,0.98781,
11127,,,0.98491,
11128,,,0.98004,
11129,,,0.97324,
11130,,,0.00203,
11131,,,0.00606,
11132,,,0.00599,
11133,,,0.0027,
11134,,,0.00614,
11135,,,0.02124,
11136,,,0.02419,
11137,,,0.00617,
11138,,,0.00042,
11139,,,0.00184,
11140,,,0.00411,
11141,,,0.01004,
11142,,,0.00702,
11143,,,0.00496,
11144,,,0.00874,
11145,,,0.00824,
11146,,,0.00836,
11147,,,0.01771,
11148,,,0.03993,
11149,,,0.01865,
11150,,,0.0075,
11151,,,0.00115,
11152,,,0.032567,
11153,,,0.004791,
11154,,,0.004145,
11155,,,0.000742,
11156,,,0.001238,
11157,,,0.00246,
11158,,,0.002977,
11159,,,0.002537,
11160,,,0.004107,
11161,,,0.049412,
11162,,,0.005826,
11163,,,0.006166,
11164,,,0.052057,
11165,,,0.051258,
11166,,,0.043864,
11167,,,0.049803,
11168,,,0.007236,
11169,,,0.003562,
11170,,,0.005472,
11171,,,0.015508,
11172,,,0.025044,
11173,,,0.032407,
11174,,,0.027813,
11175,,,0.01375,
11176,,,0.012713,
11177,,,0.009707,
11178,,,0.009744,
11179,,,0.010342,
11180,,,0.007778,
11181,,,0.035412,
11182,,,0.029186,
11183,,,0.028497,
11184,,,0.037036,
11185,,,0.011508,
11186,,,0.008457,
11187,,,0.010134,
11188,,,0.012874,
11189,,,0.011762,
11190,,,0.009393,
11191,,,0.002887,
11192,,,0.003777,
11193,,,0.00074,
11194,,,0.001862,
11195,,,0.002742,
11196,,,0.000455,
11197,,,0.001341,
11198,,,0.002233,
11199,,,0.00105,
11200,,,0.0025,
11201,,,0.00105,
11202,,,0.00277,
11203,,,0.00134,
11204,,,0.00454,
11205,,,0.00024,
11206,,,0.01686,
11207,,,0.00574,
11208,,,0.03378,
11209,,,0.00086,
11210,,,0.00061,
11211,,,0.00074,
11212,,,0.00213,
11213,,,0.00513,
11214,,,0.00154,
11215,,,0.00026,
11216,,,0.01296,
11217,,,0.0215,
11218,,,0.02081,
11219,,,0.00834,
11220,,,0.00153,
11221,,,0.01409,
11222,,,0.99474,
11223,,,0.99346,
11224,,,0.99646,
11225,,,0.99125,
11226,,,0.98906,
11227,,,0.98616,
11228,,,0.98129,
11229,,,0.97449,
11230,,,0.00047,
11231,,,0.00356,
11232,,,0.00599,
11233,,,0.0027,
11234,,,0.00364,
11235,,,0.00251,
11236,,,0.01044,
11237,,,0.01117,
11238,,,0.00333,
11239,,,0.00434,
11240,,,0.00089,
11241,,,4e-005,
11242,,,0.00952,
11243,,,4e-005,
11244,,,0.00374,
11245,,,0.00824,
11246,,,0.00586,
11247,,,0.00771,
11248,,,0.03493,
11249,,,0.01865,
11250,,,0.005,
11251,,,0.00135,
11252,,,0.001317,
11253,,,0.001041,
11254,,,0.001645,
11255,,,0.000742,
11256,,,0.001238,
11257,,,0.00371,
11258,,,0.004523,
11259,,,3.7e-005,
11260,,,0.006607,
11261,,,0.054412,
11262,,,0.054174,
11263,,,0.048834,
11264,,,0.010443,
11265,,,0.038758,
11266,,,0.011136,
11267,,,0.039803,
11268,,,0.008486,
11269,,,0.004812,
11270,,,0.005472,
11271,,,0.004258,
11272,,,0.002456,
11273,,,0.024907,
11274,,,0.030313,
11275,,,0.02875,
11276,,,0.027713,
11277,,,0.022207,
11278,,,0.022244,
11279,,,0.012842,
11280,,,0.019028,
11281,,,0.036662,
11282,,,0.011686,
11283,,,0.011503,
11284,,,0.039536,
11285,,,0.007758,
11286,,,0.009707,
11287,,,0.007634,
11288,,,0.010374,
11289,,,0.011762,
11290,,,0.004393,
11291,,,0.003363,
11292,,,0.006277,
11293,,,0.00074,
11294,,,0.004362,
11295,,,0.000242,
11296,,,0.002045,
11297,,,0.003659,
11298,,,0.00223,
11299,,,0.00105,
11300,,,0.00125,
11301,,,0.00145,
11302,,,0.00277,
11303,,,0.00259,
11304,,,0.00204,
11305,,,0.00226,
11306,,,0.00936,
11307,,,0.00074,
11308,,,0.00253,
11309,,,0.00086,
11310,,,0.00189,
11311,,,0.00074,
11312,,,0.00537,
11313,,,0.00013,
11314,,,0.00346,
11315,,,0.00474,
11316,,,0.00704,
11317,,,0.0015,
11318,,,0.00294,
11319,,,0.01834,
11320,,,0.00153,
11321,,,0.98534,
11322,,,0.99099,
11323,,,0.99221,
11324,,,0.99521,
11325,,,0.99875,
11326,,,0.99781,
11327,,,0.99491,
11328,,,0.99004,
11329,,,0.98324,
11330,,,0.97453,
11331,,,0.00481,
11332,,,0.00599,
11333,,,0.0102,
11334,,,0.00364,
11335,,,0.01874,
11336,,,0.00794,
11337,,,0.01617,
11338,,,0.00458,
11339,,,0.00434,
11340,,,0.00161,
11341,,,4e-005,
11342,,,0.00702,
11343,,,0.00246,
11344,,,0.00374,
11345,,,0.00574,
11346,,,0.01086,
11347,,,0.01896,
11348,,,0.01993,
11349,,,0.02615,
11350,,,0.01,
11351,,,0.00385,
11352,,,7e-005,
11353,,,0.001459,
11354,,,0.000855,
11355,,,0.003242,
11356,,,0.003738,
11357,,,0.00504,
11358,,,0.000477,
11359,,,0.003787,
11360,,,0.000893,
11361,,,0.000662,
11362,,,0.004576,
11363,,,0.043834,
11364,,,0.039557,
11365,,,0.011242,
11366,,,0.013636,
11367,,,0.039803,
11368,,,0.010986,
11369,,,0.006062,
11370,,,0.005472,
11371,,,0.004258,
11372,,,0.017456,
11373,,,0.002593,
11374,,,0.022813,
11375,,,0.02375,
11376,,,0.022713,
11377,,,0.019707,
11378,,,0.014744,
11379,,,0.000342,
11380,,,0.033472,
11381,,,0.035412,
11382,,,0.029186,
11383,,,0.032247,
11384,,,0.042036,
11385,,,0.010258,
11386,,,0.008457,
11387,,,0.015134,
11388,,,0.045876,
11389,,,0.051988,
11390,,,0.001893,
11391,,,0.000863,
11392,,,0.001277,
11393,,,0.00074,
11394,,,0.000638,
11395,,,0.000242,
11396,,,0.000455,
11397,,,0.001159,
11398,,,0.00223,
11399,,,0.00105,
11400,,,0.00125,
11401,,,0.00145,
11402,,,0.00027,
11403,,,0.00884,
11404,,,0.00704,
11405,,,0.02226,
11406,,,0.02436,
11407,,,0.00574,
11408,,,0.00378,
11409,,,0.00086,
11410,,,0.00311,
11411,,,0.00324,
11412,,,0.00287,
11413,,,0.00237,
11414,,,0.00654,
11415,,,0.00276,
11416,,,0.00046,
11417,,,0.0015,
11418,,,0.00831,
11419,,,0.00334,
11420,,,0.00097,
11421,,,0.98784,
11422,,,0.99474,
11423,,,0.99971,
11424,,,1.00271,
11425,,,1.00125,
11426,,,0.99781,
11427,,,0.99491,
11428,,,0.99004,
11429,,,0.98324,
11430,,,0.97453,
11431,,,0.00356,
11432,,,0.00349,
11433,,,0.0077,
11434,,,0.00364,
11435,,,0.00376,
11436,,,0.00294,
11437,,,0.00867,
11438,,,0.01333,
11439,,,0.00684,
11440,,,0.00536,
11441,,,0.00496,
11442,,,0.00952,
11443,,,0.00746,
11444,,,0.00874,
11445,,,0.01574,
11446,,,0.01086,
11447,,,0.01521,
11448,,,0.00993,
11449,,,0.00615,
11450,,,0.005,
11451,,,0.0026,
11452,,,0.00257,
11453,,,0.003541,
11454,,,0.011645,
11455,,,0.003008,
11456,,,0.001262,
11457,,,4e-005,
11458,,,0.002023,
11459,,,0.005037,
11460,,,0.001607,
11461,,,0.004338,
11462,,,0.003326,
11463,,,0.007416,
11464,,,0.007943,
11465,,,0.006242,
11466,,,0.043864,
11467,,,0.042303,
11468,,,0.046514,
11469,,,0.008562,
11470,,,0.006722,
11471,,,0.003008,
11472,,,0.017456,
11473,,,0.018843,
11474,,,0.007813,
11475,,,0.01625,
11476,,,0.015213,
11477,,,0.012207,
11478,,,0.002244,
11479,,,0.030908,
11480,,,0.033472,
11481,,,0.003338,
11482,,,0.024186,
11483,,,0.033497,
11484,,,0.015464,
11485,,,0.011508,
11486,,,0.008457,
11487,,,0.049866,
11488,,,0.050876,
11489,,,0.004262,
11490,,,0.006893,
11491,,,0.005863,
11492,,,0.056223,
11493,,,0.00324,
11494,,,0.001862,
11495,,,0.005242,
11496,,,0.002955,
11497,,,9.1e-005,
11498,,,0.00223,
11499,,,0.00105,
11500,,,0,
11501,,,0.00145,
11502,,,0.01402,
11503,,,0.00884,
11504,,,0.00704,
11505,,,0.03976,
11506,,,0.01811,
11507,,,0.00574,
11508,,,0.01128,
11509,,,0.03086,
11510,,,0.02939,
11511,,,0.02926,
11512,,,0.00162,
11513,,,0.00013,
11514,,,0.00221,
11515,,,0.00526,
11516,,,0.00046,
11517,,,0.0015,
11518,,,0.01581,
11519,,,0.00334,
11520,,,0.00097,
11521,,,0.98659,
11522,,,0.99474,
11523,,,0.99971,
11524,,,1.00271,
11525,,,1.00125,
11526,,,0.99781,
11527,,,0.99366,
11528,,,0.99004,
11529,,,0.98324,
11530,,,0.01297,
11531,,,0.01356,
11532,,,0.00849,
11533,,,0.0077,
11534,,,0.00364,
11535,,,0.00749,
11536,,,0.00206,
11537,,,0.00367,
11538,,,0.00833,
11539,,,0.00066,
11540,,,0.00339,
11541,,,4e-005,
11542,,,0.01202,
11543,,,0.00496,
11544,,,0.01124,
11545,,,0.00824,
11546,,,0.00836,
11547,,,0.01146,
11548,,,0.00493,
11549,,,0.00615,
11550,,,0.0025,
11551,,,0.00135,
11552,,,7e-005,
11553,,,0.001041,
11554,,,0.011645,
11555,,,0.001758,
11556,,,0.001262,
11557,,,0.00246,
11558,,,0.004523,
11559,,,0.005037,
11560,,,0.004107,
11561,,,0.060662,
11562,,,0.002076,
11563,,,0.008666,
11564,,,0.010443,
11565,,,0.048758,
11566,,,0.047614,
11567,,,0.042303,
11568,,,0.036514,
11569,,,0.008562,
11570,,,0.005472,
11571,,,0.004258,
11572,,,0.002456,
11573,,,0.005093,
11574,,,0.020937,
11575,,,0.00125,
11576,,,0.003963,
11577,,,0.000293,
11578,,,0.027756,
11579,,,0.032158,
11580,,,0.004028,
11581,,,0.025412,
11582,,,0.010814,
11583,,,0.035997,
11584,,,0.005464,
11585,,,0.010258,
11586,,,0.010957,
11587,,,0.012634,
11588,,,0.049626,
11589,,,0.011762,
11590,,,0.050607,
11591,,,0.005863,
11592,,,0.001277,
11593,,,0.00074,
11594,,,0.001862,
11595,,,0.000242,
11596,,,0.000455,
11597,,,0.006159,
11598,,,0.00027,
11599,,,0.00145,
11600,,,0.0025,
11601,,,0.00105,
11602,,,0.00098,
11603,,,0.00884,
11604,,,0.02954,
11605,,,0.02226,
11606,,,0.00436,
11607,,,0.00324,
11608,,,0.00378,
11609,,,0.03086,
11610,,,0.04189,
11611,,,0.01176,
11612,,,0.00037,
11613,,,0.00263,
11614,,,0.00096,
11615,,,0.00526,
11616,,,0.02546,
11617,,,0.0265,
11618,,,0.01581,
11619,,,0.00584,
11620,,,0.00847,
11621,,,0.98534,
11622,,,0.99474,
11623,,,0.99971,
11624,,,1.00271,
11625,,,0.99625,
11626,,,0.98781,
11627,,,0.98491,
11628,,,0.98004,
11629,,,0.97324,
11630,,,0.97453,
11631,,,0.00356,
11632,,,0.00849,
11633,,,0.0077,
11634,,,0.00614,
11635,,,0.00374,
11636,,,0.00794,
11637,,,0.01367,
11638,,,0.01333,
11639,,,0.00184,
11640,,,0.00036,
11641,,,0.00254,
11642,,,0.00702,
11643,,,0.02246,
11644,,,0.00874,
11645,,,0.01074,
11646,,,0.01086,
11647,,,0.04146,
11648,,,0.02993,
11649,,,0.05115,
11650,,,0.04,
11651,,,0.03135,
11652,,,0.03007,
11653,,,0.028541,
11654,,,0.004145,
11655,,,0.001758,
11656,,,0.001238,
11657,,,0.00246,
11658,,,0.000477,
11659,,,0.002537,
11660,,,0.004107,
11661,,,0.004338,
11662,,,0.047924,
11663,,,0.008666,
11664,,,0.054557,
11665,,,0.048758,
11666,,,0.036364,
11667,,,0.012697,
11668,,,0.036514,
11669,,,0.011062,
11670,,,0.007972,
11671,,,0.006758,
11672,,,0.002456,
11673,,,0.015093,
11674,,,0.022187,
11675,,,0.02125,
11676,,,0.022287,
11677,,,0.025293,
11678,,,0.030256,
11679,,,0.027158,
11680,,,0.000278,
11681,,,0.001662,
11682,,,0.008314,
11683,,,0.009003,
11684,,,0.005464,
11685,,,0.010258,
11686,,,0.008457,
11687,,,0.010134,
11688,,,0.005374,
11689,,,0.008012,
11690,,,0.001857,
11691,,,0.005863,
11692,,,0.003777,
11693,,,0.00074,
11694,,,0.003138,
11695,,,0.004758,
11696,,,0.002045,
11697,,,0.003841,
11698,,,0.00277,
11699,,,0.00145,
11700,,,0,
11701,,,0.00145,
11702,,,0.00027,
11703,,,0.01134,
11704,,,0.04454,
11705,,,0.01976,
11706,,,0.00936,
11707,,,0.00324,
11708,,,0.02878,
11709,,,0.02086,
11710,,,0.02939,
11711,,,0.00926,
11712,,,0.00162,
11713,,,0.00487,
11714,,,0.00154,
11715,,,0.00224,
11716,,,0.00296,
11717,,,0.00275,
11718,,,0.00331,
11719,,,0.00084,
11720,,,0.00597,
11721,,,0.00784,
11722,,,0.99474,
11723,,,0.98971,
11724,,,0.99271,
11725,,,0.995,
11726,,,0.99531,
11727,,,0.99241,
11728,,,0.98754,
11729,,,0.98074,
11730,,,0.97078,
11731,,,0.01106,
11732,,,0.00599,
11733,,,0.0152,
11734,,,0.00136,
11735,,,0.00624,
11736,,,0.02544,
11737,,,0.00867,
11738,,,0.01833,
11739,,,0.00434,
11740,,,0.00161,
11741,,,4e-005,
11742,,,0.00452,
11743,,,0.00246,
11744,,,0.00374,
11745,,,0.00574,
11746,,,0.00836,
11747,,,0.00896,
11748,,,0.01493,
11749,,,0.04115,
11750,,,0.01875,
11751,,,0.00385,
11752,,,7e-005,
11753,,,0.033541,
11754,,,0.005395,
11755,,,0.000742,
11756,,,0.001238,
11757,,,0.00246,
11758,,,0.000477,
11759,,,3.7e-005,
11760,,,0.004107,
11761,,,0.006838,
11762,,,0.052924,
11763,,,0.050084,
11764,,,0.044557,
11765,,,0.008742,
11766,,,0.013636,
11767,,,0.042303,
11768,,,0.040264,
11769,,,0.041438,
11770,,,0.007972,
11771,,,0.004258,
11772,,,0.015044,
11773,,,0.017407,
11774,,,0.014687,
11775,,,0.02375,
11776,,,0.024787,
11777,,,0.027793,
11778,,,0.022756,
11779,,,0.005342,
11780,,,0.000972,
11781,,,0.010838,
11782,,,0.031686,
11783,,,0.014003,
11784,,,0.009214,
11785,,,0.010258,
11786,,,0.000957,
11787,,,0.043616,
11788,,,0.000374,
11789,,,0.009262,
11790,,,0.058107,
11791,,,0.005863,
11792,,,0.003777,
11793,,,0.00074,
11794,,,0.001862,
11795,,,0.002742,
11796,,,0.050455,
11797,,,0.006159,
11798,,,0.00473,
11799,,,0.02605,
11800,,,0,
11801,,,0.00145,
11802,,,0.00152,
11803,,,0.00116,
11804,,,0.00296,
11805,,,0.00024,
11806,,,0.00186,
11807,,,0.00824,
11808,,,0.00378,
11809,,,0.01836,
11810,,,0.00439,
11811,,,0.00676,
11812,,,0.00213,
11813,,,0.00487,
11814,,,0.00404,
11815,,,0.00224,
11816,,,0.00704,
11817,,,0.009,
11818,,,0.00081,
11819,,,0.00084,
11820,,,0.01097,
11821,,,0.98784,
11822,,,0.99474,
11823,,,0.99721,
11824,,,1.00271,
11825,,,1.00125,
11826,,,0.97781,
11827,,,0.99491,
11828,,,0.00504,
11829,,,0.00176,
11830,,,0.97453,
11831,,,0.96394,
11832,,,0.00099,
11833,,,0.0127,
11834,,,0.00614,
11835,,,0.00624,
11836,,,0.00794,
11837,,,0.00367,
11838,,,0.02583,
11839,,,0.01184,
11840,,,0.00411,
11841,,,0.00254,
11842,,,0.00202,
11843,,,0.00496,
11844,,,0.00624,
11845,,,0.00824,
11846,,,0.00836,
11847,,,0.00646,
11848,,,0.02993,
11849,,,0.03615,
11850,,,0.02,
11851,,,0.00385,
11852,,,7e-005,
11853,,,0.001041,
11854,,,0.001645,
11855,,,0.001758,
11856,,,0.001238,
11857,,,0.00246,
11858,,,0.002023,
11859,,,0.006213,
11860,,,0.001607,
11861,,,0.000662,
11862,,,0.000826,
11863,,,0.006166,
11864,,,0.007943,
11865,,,0.008742,
11866,,,0.033864,
11867,,,0.048553,
11868,,,0.041514,
11869,,,0.036438,
11870,,,0.012972,
11871,,,0.001758,
11872,,,0.004956,
11873,,,0.005093,
11874,,,0.004687,
11875,,,0.00875,
11876,,,0.007713,
11877,,,0.004707,
11878,,,0.002244,
11879,,,0.019658,
11880,,,0.020972,
11881,,,0.029162,
11882,,,0.034186,
11883,,,0.009003,
11884,,,0.007964,
11885,,,0.010258,
11886,,,0.005293,
11887,,,0.010134,
11888,,,0.005374,
11889,,,0.043238,
11890,,,0.000643,
11891,,,0.003363,
11892,,,0.003777,
11893,,,0.00176,
11894,,,0.001888,
11895,,,0.002742,
11896,,,0.002955,
11897,,,0.00116,
11898,,,0.00223,
11899,,,0.00145,
11900,,,0,
11901,,,0.00145,
11902,,,0.00027,
11903,,,0.00134,
11904,,,0.00204,
11905,,,0.00976,
11906,,,0.00186,
11907,,,0.00074,
11908,,,0.00378,
11909,,,0.00414,
11910,,,0.00311,
11911,,,0.00176,
11912,,,0.00463,
11913,,,0.01013,
11914,,,0.00346,
11915,,,0.00276,
11916,,,0.00046,
11917,,,0.0215,
11918,,,0.02581,
11919,,,0.00416,
11920,,,0.00847,
11921,,,0.00034,
11922,,,0.99474,
11923,,,0.01471,
11924,,,0.01771,
11925,,,0.03625,
11926,,,0.03031,
11927,,,0.02741,
11928,,,0.02254,
11929,,,0.01574,
11930,,,0.01047,
11931,,,0.96394,
11932,,,0.01349,
11933,,,0.00895,
11934,,,0.00739,
11935,,,0.00874,
11936,,,0.01044,
11937,,,0.00867,
11938,,,0.00583,
11939,,,0.01184,
11940,,,0.00089,
11941,,,0.00246,
11942,,,0.00202,
11943,,,4e-005,
11944,,,0.00624,
11945,,,0.00949,
11946,,,0.00836,
11947,,,0.04646,
11948,,,0.01993,
11949,,,0.02615,
11950,,,0.02875,
11951,,,0.0076,
11952,,,0.00257,
11953,,,0.00104,
11954,,,0.001645,
11955,,,0.000742,
11956,,,0.001238,
11957,,,0.00246,
11958,,,0.002977,
11959,,,3.7e-005,
11960,,,0.004107,
11961,,,0.000662,
11962,,,0.003326,
11963,,,0.006166,
11964,,,0.010443,
11965,,,0.008742,
11966,,,0.046364,
11967,,,0.047303,
11968,,,0.041514,
11969,,,0.033938,
11970,,,0.015472,
11971,,,0.009258,
11972,,,0.004956,
11973,,,0.007593,
11974,,,0.005937,
11975,,,0.00375,
11976,,,0.007713,
11977,,,0.004707,
11978,,,0.004744,
11979,,,0.002842,
11980,,,0.011528,
11981,,,0.027912,
11982,,,0.015814,
11983,,,0.011503,
11984,,,0.010464,
11985,,,0.010258,
11986,,,0.002207,
11987,,,0.047366,
11988,,,0.002874,
11989,,,0.009262,
11990,,,0.006893,
11991,,,0.054137,
11992,,,0.006277,
11993,,,0.05426,
11994,,,0.001862,
11995,,,0.002742,
11996,,,0.000455,
11997,,,0.00116,
11998,,,0.00223,
11999,,,0.0002,
12000,,,0,
12001,,,0.00145,
12002,,,0.02277,
12003,,,0.01134,
12004,,,0.00704,
12005,,,0.02476,
12006,,,0.00686,
12007,,,0.00574,
12008,,,0.00378,
12009,,,0.00086,
12010,,,0.00189,
12011,,,0.00074,
12012,,,0.00037,
12013,,,0.00388,
12014,,,0.00096,
12015,,,0.02776,
12016,,,0.03046,
12017,,,0.0215,
12018,,,0.00669,
12019,,,0.00584,
12020,,,0.01403,
12021,,,0.98284,
12022,,,0.98224,
12023,,,0.03221,
12024,,,0.03521,
12025,,,0.035,
12026,,,0.02781,
12027,,,0.98991,
12028,,,0.98504,
12029,,,0.97824,
12030,,,0.01703,
12031,,,0.01856,
12032,,,0.01849,
12033,,,0.00395,
12034,,,0.00614,
12035,,,0.00124,
12036,,,0.00544,
12037,,,0.01867,
12038,,,0.01333,
12039,,,0.00934,
12040,,,0.00089,
12041,,,0.00246,
12042,,,0.00452,
12043,,,4e-005,
12044,,,0.00124,
12045,,,0.00574,
12046,,,0.01586,
12047,,,0.01146,
12048,,,0.01493,
12049,,,0.00865,
12050,,,0.0075,
12051,,,0.00885,
12052,,,0.00257,
12053,,,0.00479,
12054,,,0.014145,
12055,,,0.008008,
12056,,,0.002512,
12057,,,4e-005,
12058,,,0.000477,
12059,,,0.002537,
12060,,,0.006607,
12061,,,0.004338,
12062,,,0.003326,
12063,,,0.003666,
12064,,,0.010443,
12065,,,0.052508,
12066,,,0.046364,
12067,,,0.032303,
12068,,,0.041514,
12069,,,0.036438,
12070,,,0.035778,
12071,,,0.011758,
12072,,,0.009956,
12073,,,0.005093,
12074,,,0.004687,
12075,,,0.00875,
12076,,,0.007713,
12077,,,0.004707,
12078,,,0.004744,
12079,,,0.018408,
12080,,,0.025972,
12081,,,0.031662,
12082,,,0.013314,
12083,,,0.014003,
12084,,,0.002964,
12085,,,0.010258,
12086,,,0.009707,
12087,,,0.007634,
12088,,,0.010374,
12089,,,0.043238,
12090,,,0.006893,
12091,,,0.057887,
12092,,,0.003777,
12093,,,0.00074,
12094,,,0.000638,
12095,,,0.002742,
12096,,,0.000455,
12097,,,0.00116,
12098,,,0.00098,
12099,,,0.0002,
12100,,,0.0025,
12101,,,0.00395,
12102,,,0.00902,
12103,,,0.00384,
12104,,,0.03954,
12105,,,0.01851,
12106,,,0.00686,
12107,,,0.00949,
12108,,,0.00378,
12109,,,0.04086,
12110,,,0.01189,
12111,,,0.00176,
12112,,,0.00287,
12113,,,0.00263,
12114,,,0.00096,
12115,,,0.00526,
12116,,,0.01046,
12117,,,0.0065,
12118,,,0.00669,
12119,,,0.00916,
12120,,,0.00403,
12121,,,0.00466,
12122,,,0.99474,
12123,,,0.02971,
12124,,,0.03271,
12125,,,1.00125,
12126,,,0.99781,
12127,,,0.99491,
12128,,,0.99004,
12129,,,0.98324,
12130,,,0.00828,
12131,,,0.00856,
12132,,,0.03099,
12133,,,0.0177,
12134,,,0.01364,
12135,,,0.00874,
12136,,,0.00794,
12137,,,0.00867,
12138,,,0.01083,
12139,,,0.01434,
12140,,,0.00161,
12141,,,0.00254,
12142,,,0.00702,
12143,,,0.02746,
12144,,,0.02124,
12145,,,0.00449,
12146,,,0.00836,
12147,,,0.00896,
12148,,,0.00743,
12149,,,0.00615,
12150,,,0.005,
12151,,,0.0001,
12152,,,0.00382,
12153,,,0.00104,
12154,,,0.001645,
12155,,,0.009258,
12156,,,0.003762,
12157,,,4e-005,
12158,,,0.002023,
12159,,,0.005037,
12160,,,0.002857,
12161,,,0.004338,
12162,,,0.005826,
12163,,,0.043834,
12164,,,0.049557,
12165,,,0.043758,
12166,,,0.033864,
12167,,,0.032303,
12168,,,0.047764,
12169,,,0.038938,
12170,,,0.033278,
12171,,,0.016758,
12172,,,0.009956,
12173,,,0.005093,
12174,,,0.004687,
12175,,,0.00375,
12176,,,0.007287,
12177,,,0.010293,
12178,,,0.016506,
12179,,,0.022158,
12180,,,0.025972,
12181,,,0.034162,
12182,,,0.010814,
12183,,,0.014003,
12184,,,0.007964,
12185,,,0.000258,
12186,,,0.008457,
12187,,,0.012634,
12188,,,0.007874,
12189,,,0.008012,
12190,,,0.006893,
12191,,,0.000863,
12192,,,0.003777,
12193,,,0.00176,
12194,,,0.005638,
12195,,,0.000242,
12196,,,0.005455,
12197,,,0.00134,
12198,,,0.00277,
12199,,,0.00145,
12200,,,0.0025,
12201,,,0.00355,
12202,,,0.00223,
12203,,,0.00116,
12204,,,0.02079,
12205,,,0.00476,
12206,,,0.00436,
12207,,,0.00449,
12208,,,0.03378,
12209,,,0.02836,
12210,,,0.00939,
12211,,,0.00301,
12212,,,0.00463,
12213,,,0.00237,
12214,,,0.00154,
12215,,,0.00474,
12216,,,0.00796,
12217,,,0.009,
12218,,,0.00919,
12219,,,0.00666,
12220,,,0.00403,
12221,,,0.00216,
12222,,,0.99474,
12223,,,0.00846,
12224,,,0.01271,
12225,,,0.01125,
12226,,,0.99781,
12227,,,0.99491,
12228,,,0.99004,
12229,,,0.98324,
12230,,,0.01297,
12231,,,0.01144,
12232,,,0.02099,
12233,,,0.0127,
12234,,,0.00864,
12235,,,0.00874,
12236,,,0.00794,
12237,,,0.00617,
12238,,,0.00583,
12239,,,0.00934,
12240,,,0.00286,
12241,,,0.00254,
12242,,,0.00452,
12243,,,0.00246,
12244,,,0.00624,
12245,,,0.00574,
12246,,,0.02586,
12247,,,0.01146,
12248,,,0.03868,
12249,,,0.03115,
12250,,,0.0525,
12251,,,0.03885,
12252,,,0.02757,
12253,,,0.03104,
12254,,,0.029145,
12255,,,0.001758,
12256,,,0.003762,
12257,,,4e-005,
12258,,,0.002023,
12259,,,0.002537,
12260,,,0.000893,
12261,,,0.004338,
12262,,,0.001674,
12263,,,0.048834,
12264,,,0.047057,
12265,,,0.008742,
12266,,,0.011136,
12267,,,0.034803,
12268,,,0.039014,
